Customer ID,first_name,last_name,complete_address,phone_number,mail_id,Timestamp,Device Type,Referral Source,Location,Customer Type,Purchases Last 30 Days,Avg Time Between Purchases (Days),Lifetime Value,Avg Order Value,Last Purchase Date,Total Purchases,Repeat Purchase Rate,Customer Tenure,Loyalty Program Participation,Loyalty Tier,Subscription Status,most_preferred_product
CUST6580,Jill,Carter,"Unit 0024 Box 1677, DPO AE 18388",001-065-053-3266,cardenasbrittany@johnson.com,04-05-2024 06:14,app,direct,New York,New,5,21.12756657,4189.17,26.28,1/23/2024 6:14,9,0.71,11/21/2022 23:31,TRUE,Silver,Not Subscribed,JBL Flip 6 Speaker
CUST4667,Lee,Jacobs,"USNS Arellano, FPO AE 64531",-4591,fsantos@yahoo.com,02-07-2025 13:54,web,affiliate,New York,Returning,8,4.855427597,159.98,325.51,1/29/2025 13:54,16,0.83,03-12-2022 06:56,TRUE,None,Subscribed,JBL Flip 6 Speaker
CUST6327,Brittany,Bailey,"2980 Nancy Circles, Hullstad, AK 25210",-11298,dean90@yahoo.com,03-05-2024 13:26,web,facebook,Illinois,New,9,7.944769843,1527.83,86.86,12/26/2023 13:26,12,0.83,7/21/2022 5:06,FALSE,None,Not Subscribed,GoPro HERO10
CUST3447,Carol,Vincent,"560 Roberts Radial, Stevenbury, WV 31979",(745)674-1103,pamelachoi@harrison-johnson.org,01-08-2025 23:24,web,direct,California,New,3,26.59456464,3147.03,343.11,10/18/2024 23:24,12,0.79,05-12-2022 02:09,FALSE,None,Subscribed,GoPro HERO10
CUST3791,Lindsey,Jimenez,"859 Mark Court, Christineport, IA 65752",668375432,jarmstrong@hotmail.com,3/21/2024 2:19,web,affiliate,California,Returning,9,10.55439164,661.59,163.26,3/17/2024 2:19,9,0.35,08-07-2022 06:30,TRUE,Platinum,Not Subscribed,Sony WH-1000XM5 Headphones
CUST9551,Angelica,Young,"849 Zavala Pass Suite 726, East Calebfort, OK 90116",(156)845-0589x9851,qthompson@yahoo.com,6/14/2024 3:49,web,google,Florida,New,9,1.242687883,1201.03,440.35,4/30/2024 3:49,13,0.42,09-07-2022 20:41,TRUE,None,Subscribed,Canon EOS R50
CUST5006,Michele,Russell,"2479 Jennifer Point Suite 078, Lake Scottshire, AL 85460",9440879840,danielle76@gmail.com,2/27/2024 16:07,mobile,google,New York,New,4,10.16885227,3957.66,468.83,1/31/2024 16:07,20,0.59,11/19/2022 10:04,FALSE,None,Not Subscribed,GoPro HERO10
CUST4604,Suzanne,Morales,"61039 John Trail Suite 190, Taylorberg, HI 32349",768.709.6741x3971,dianewilkins@moore.com,4/25/2023 22:06,app,google,Texas,New,9,21.50472416,4198.53,178.64,04-11-2023 22:06,24,0.24,8/30/2022 1:47,TRUE,Silver,Not Subscribed,Dell XPS 13 Laptop
CUST7413,Cody,Moss,"5354 Rodriguez Club, Laurenton, SD 20346",001-428-243-6637x611,carrlinda@hotmail.com,09-11-2023 14:53,app,affiliate,Texas,Returning,4,23.75346484,1237.37,37.56,8/23/2023 14:53,22,0.71,05-06-2022 08:25,TRUE,Silver,Subscribed,Adidas Ultraboost
CUST2785,Melissa,Davis,"USNV Sandoval, FPO AP 17210",192.736.4325x004,jessicasutton@newman.com,3/21/2025 21:12,web,email,New York,New,4,3.128888454,2956.99,382.12,1/26/2025 21:12,21,0.56,8/15/2022 8:06,TRUE,Gold,Subscribed,Samsung Galaxy S22
CUST4258,Janet,Cowan,"2900 Scott Well Suite 912, Jacobsonmouth, MS 39872",+1-560-192-6141x13208,fdavis@finley-haas.com,4/14/2023 8:57,web,affiliate,Texas,New,6,3.661891204,1619.89,126.75,03-07-2023 08:57,13,0.21,4/30/2022 1:35,TRUE,Platinum,Not Subscribed,Dell XPS 13 Laptop
CUST3355,Stephanie,Jacobs,"808 Smith Island Apt. 618, Liport, IN 08665",(291)861-8918x562,mmckinney@espinoza.org,3/21/2025 11:22,app,affiliate,Texas,Returning,9,26.94944964,4096.08,190.7,12/22/2024 11:22,27,0.62,3/24/2022 15:58,FALSE,None,Subscribed,GoPro HERO10
CUST2297,Michael,Brown,"2954 Benjamin Dale Suite 568, West Jenniferview, ID 95304",001-907-408-2330x07418,sosajonathan@hotmail.com,1/23/2024 17:50,web,direct,Florida,New,0,23.24043678,2522.84,272.99,11-03-2023 17:50,5,0.6,10/29/2022 22:04,TRUE,Silver,Not Subscribed,Adidas Ultraboost
CUST1489,Nancy,Gardner,"53587 Jones Branch, New Matthew, MO 43030",(531)751-5395x9695,hdunlap@williams.com,10/19/2023 14:36,app,direct,Florida,Returning,9,10.49429904,2070.96,302.47,10-09-2023 14:36,15,0.53,12-12-2022 11:37,FALSE,None,Subscribed,Fitbit Charge 5
CUST3486,Anthony,Thomas,"78930 Brianna Ranch, West Rachaelport, TX 31275",271-682-7179x31746,wendy31@gmail.com,09-04-2023 02:46,web,affiliate,New York,Returning,1,23.1366642,1774.18,200.03,6/27/2023 2:46,17,0.86,1/18/2022 22:47,TRUE,None,Not Subscribed,Apple MacBook Pro
CUST1946,Richard,Valentine,"1835 Roy Terrace Apt. 114, Lake Diana, PA 95506",8950189071,bryantleslie@gmail.com,4/27/2024 18:33,mobile,affiliate,Illinois,New,3,3.68891919,3807.23,253.96,1/31/2024 18:33,13,0.86,10/29/2022 0:05,FALSE,None,Not Subscribed,Fitbit Charge 5
CUST2461,Beth,Austin,"14615 Blevins Land, North Omarfurt, WA 72536",+1-614-317-0275x1923,romansara@hotmail.com,04-02-2023 19:01,app,email,Florida,Returning,1,27.2152737,761.7,231.45,02-07-2023 19:01,7,0.68,1/14/2022 4:16,FALSE,None,Subscribed,JBL Flip 6 Speaker
CUST2953,James,Merritt,"468 Barajas Drives, Paulfort, VT 54966",032.654.2366x36311,pwood@gmail.com,11/15/2024 16:01,web,google,Texas,Returning,0,22.50682449,4909.48,434.08,10/14/2024 16:01,19,0.91,4/22/2022 23:22,FALSE,None,Not Subscribed,Sony WH-1000XM5 Headphones
CUST9484,Jonathon,Stewart,"PSC 1991, Box 0867, APO AP 80383",+1-721-598-0020x32148,michaelmartinez@hotmail.com,10-09-2023 04:30,web,email,Florida,New,2,19.74318822,4365.61,378.15,08-05-2023 04:30,8,0.75,08-08-2022 08:42,FALSE,None,Not Subscribed,Apple MacBook Pro
CUST8235,John,Greene,"4255 Compton Club Suite 475, West Timothyberg, NC 95748",-6665,michelle68@barnett.com,11/22/2023 8:28,mobile,direct,Texas,New,10,27.10144505,1077.47,321.95,09-06-2023 08:28,19,0.78,01-12-2022 22:12,FALSE,None,Subscribed,Fitbit Charge 5
CUST7668,Alicia,Mcclain,"669 Joe Centers Suite 158, Port Patriciafort, LA 53121",001-950-868-8803x4140,barbara93@smith.com,11/22/2023 1:17,mobile,email,California,New,10,3.229956964,1842.36,119.6,10/13/2023 1:17,11,0.4,1/31/2022 23:33,FALSE,None,Not Subscribed,Logitech MX Master 3 Mouse
CUST1633,Danielle,Walls,"348 Jeffery Village, Port Robertoton, WY 28674",554-065-4515x1207,donna28@gmail.com,03-07-2025 05:16,app,affiliate,Florida,Returning,7,29.10746089,2607.11,146.68,1/31/2025 5:16,23,0.42,09-02-2022 00:44,TRUE,None,Not Subscribed,Apple iPhone 14
CUST9958,Sharon,Mayo,"3830 Johnson River, Lake Bryan, KS 26838",334-310-4941x51872,stephanie57@gmail.com,07-08-2024 10:54,mobile,facebook,Illinois,New,5,19.16243992,1664.72,69.82,06-12-2024 10:54,20,0.28,06-03-2022 18:55,FALSE,None,Subscribed,Canon EOS R50
CUST9920,Yvonne,Reyes,"99113 Cannon Wall Apt. 059, South Monica, VA 13887",412.176.6346x544,ashleynewman@thomas-robinson.com,6/15/2023 20:06,web,direct,New York,Returning,5,2.462802211,3416.06,192.45,05-10-2023 20:06,10,0.18,10-11-2022 06:28,FALSE,None,Subscribed,Instant Pot Duo
CUST9375,Sarah,Meyers,"58376 Christopher Mountain Suite 166, West Deniseland, GA 41493",568.128.9986,anthony95@gmail.com,11/20/2023 0:53,mobile,facebook,New York,Returning,4,26.9305362,653.58,312.89,10-05-2023 00:53,24,0.62,10-02-2022 14:15,FALSE,None,Not Subscribed,Amazon Echo Dot
CUST8043,Kathryn,Berry,"850 Derek Roads Apt. 397, New Brittanyton, WY 67157",125-126-4501x9421,pmcbride@hotmail.com,07-01-2024 16:04,app,direct,Illinois,Returning,6,14.81386431,2008.6,466.86,5/18/2024 16:04,9,0.75,05-09-2022 13:26,TRUE,Silver,Not Subscribed,Logitech MX Master 3 Mouse
CUST3259,Pamela,Campbell,"333 Sabrina Locks, Walterchester, IL 34727",467-945-3062x240,ulee@gmail.com,9/23/2023 18:10,app,direct,Texas,Returning,6,10.99317308,781.37,252.47,7/31/2023 18:10,17,0.45,4/13/2022 17:38,TRUE,Silver,Subscribed,Instant Pot Duo
CUST9260,William,Barnes,"PSC 3568, Box 6030, APO AP 03170",001-994-966-1616,samuelroberts@williams.com,1/20/2025 7:47,web,facebook,California,Returning,8,18.67999865,1646.55,168.04,12-06-2024 07:47,16,0.67,3/27/2022 19:32,FALSE,None,Subscribed,Amazon Echo Dot
CUST4327,Lisa,Austin,"28676 Mary Lodge, Rachelburgh, MS 14155",398-508-9342x9857,arthurkennedy@hotmail.com,5/27/2025 10:04,app,email,California,Returning,6,27.71359844,2553.2,146.91,4/21/2025 10:04,16,0.32,9/18/2022 6:42,TRUE,Platinum,Subscribed,Apple MacBook Pro
CUST4343,Heather,Johnson,"5137 Dunn Plaza Apt. 357, Pattersonport, NE 58199",8896426150,fcarson@smith.biz,1/25/2023 11:04,mobile,google,Florida,New,7,12.28038008,4550.17,179.08,11-01-2022 11:04,8,0.39,4/21/2022 20:55,TRUE,Platinum,Subscribed,Logitech MX Master 3 Mouse
CUST2188,Katie,Richardson,"798 Victoria Orchard Suite 574, Hamiltonview, ME 13513",853.498.0177,qclark@lawson.biz,10/13/2023 13:41,app,google,Texas,Returning,6,9.994087695,4528.3,423.26,8/30/2023 13:41,11,0.14,6/18/2022 23:01,TRUE,Gold,Not Subscribed,Nintendo Switch
CUST6647,John,Ramos,"267 Jensen Lock, West Danielchester, VT 63660",+1-386-078-0047x148,william18@whitaker.net,4/14/2025 8:49,mobile,email,New York,Returning,7,5.137034687,3559.13,145.14,3/30/2025 8:49,25,0.28,12/21/2022 15:21,TRUE,None,Not Subscribed,Amazon Echo Dot
CUST8843,Mark,Kirk,"299 Kelley Lock Apt. 708, Amandatown, VA 19331",9231885719,jhall@yahoo.com,5/16/2025 10:21,web,facebook,Illinois,Returning,2,22.59051799,4128.07,105.11,05-01-2025 10:21,19,0.33,8/28/2022 5:38,TRUE,None,Not Subscribed,Nike Air Max 270
CUST2640,Heather,Mcgee,"624 Angela Springs, Griffinberg, VT 63662",956-915-1741,brendasmith@wood.org,10-01-2023 05:25,app,email,New York,Returning,2,2.050412735,2494.69,418.48,9/24/2023 5:25,16,0.25,10-02-2022 01:41,FALSE,None,Subscribed,GoPro HERO10
CUST4943,David,Green,"5298 Henderson Vista, North Hannahbury, WY 60204",603-998-4737x15780,linda29@gmail.com,9/16/2023 1:39,mobile,google,Florida,New,7,4.00123376,3876.29,376.91,7/27/2023 1:39,12,0.4,07-01-2022 11:07,TRUE,Platinum,Not Subscribed,Apple MacBook Pro
CUST7054,Angela,Fisher,"170 Alexandra Place, New Robertborough, TX 57260",(181)368-0547x98652,riosmichael@carter-fisher.com,09-05-2023 10:45,app,direct,Illinois,New,3,24.5752445,3560.98,231.59,7/19/2023 10:45,9,0.6,10-04-2022 21:50,FALSE,None,Subscribed,Instant Pot Duo
CUST1265,Katherine,Rodriguez,"7950 Thompson Plaza Suite 845, North Christinashire, DC 50691",001-693-235-1719x225,pauljones@chung.com,12/23/2023 8:15,app,email,Texas,Returning,1,2.635969369,4809.63,374.5,12-06-2023 08:15,10,0.6,1/29/2022 7:14,FALSE,None,Not Subscribed,Canon EOS R50
CUST8671,Miguel,Brown,"10413 Evans Motorway Apt. 624, East Krista, WY 14674",(338)853-3256x68935,jessicaflores@yates.com,03-09-2024 04:54,web,direct,Florida,Returning,0,21.00959798,3342.52,178.26,2/21/2024 4:54,14,0.93,08-04-2022 23:06,FALSE,None,Subscribed,Nintendo Switch
CUST1830,Joseph,Cisneros,"840 Joshua Key Apt. 937, Williamtown, NY 24755",764-498-6784x231,kyleanderson@scott.com,09-06-2023 18:25,web,email,California,Returning,0,9.040572516,4030.48,53.69,08-09-2023 18:25,20,0.87,12/28/2022 23:05,FALSE,None,Not Subscribed,Instant Pot Duo
CUST3477,Victoria,Kim,"354 Mitchell Burgs, Hawkinsville, WV 42025",784.237.9368x78949,robinsonjoseph@hotmail.com,1/19/2023 5:45,web,email,Florida,New,5,2.431934423,4516.86,58.04,12/28/2022 5:45,8,0.67,5/28/2022 15:47,FALSE,None,Not Subscribed,Apple iPhone 14
CUST9815,Aaron,Wright,"042 Jensen Path Suite 120, North Williamberg, CT 09260",932.407.2940x721,youngjennifer@yahoo.com,08-06-2024 22:32,mobile,direct,New York,New,4,9.157779157,4549.76,113.77,06-04-2024 22:32,24,0.15,01-06-2022 21:43,TRUE,None,Not Subscribed,Nike Air Max 270
CUST2928,James,Jackson,"767 Wilson Mill, South Christopherport, IL 76627",544.796.0567x2304,marshallmark@manning.com,01-01-2023 14:10,mobile,email,New York,New,7,1.346387945,3481.98,446.3,11-07-2022 14:10,22,0.98,02-08-2022 16:38,TRUE,Silver,Subscribed,Apple iPhone 14
CUST6803,Eduardo,Bradley,"79673 Kevin Village, North Julieport, CT 33363",001-917-174-7444x280,theresa97@williamson.com,02-02-2024 04:58,app,facebook,California,Returning,8,20.15941946,4298.09,185.3,12-08-2023 04:58,13,0.3,12-10-2022 09:51,FALSE,None,Not Subscribed,Fitbit Charge 5
CUST8071,David,Lopez,"29629 Shirley Manor Suite 268, Kochmouth, WA 54078",-404,vwilliams@hotmail.com,8/17/2024 17:28,mobile,facebook,Florida,Returning,2,2.136196491,1913.56,179.48,08-06-2024 17:28,22,0.39,05-12-2022 19:45,TRUE,Gold,Not Subscribed,JBL Flip 6 Speaker
CUST3595,Virginia,Lawrence,"43020 Butler Landing, Port Jerry, NJ 78179",(222)889-5194,ricedavid@gmail.com,10/19/2024 1:27,web,direct,Texas,New,3,6.023330413,3296.17,205.69,10-08-2024 01:27,4,0.33,06-04-2022 10:15,TRUE,Gold,Not Subscribed,Canon EOS R50
CUST8789,Jasmine,Ramirez,"357 Vasquez Mission, Hugheshaven, VT 09365",(808)859-5652x7245,garywright@wilson.info,1/19/2025 0:01,web,facebook,Florida,New,0,14.81997847,4714.86,364.26,1/17/2025 0:01,11,0.6,08-04-2022 00:32,TRUE,Gold,Not Subscribed,Apple MacBook Pro
CUST8084,Marcus,Warren,"206 Anderson Corners, Millerside, KY 93688",529-616-8344,susangraham@gmail.com,1/24/2025 16:02,mobile,email,New York,Returning,0,12.23682057,3084.12,321.2,11-06-2024 16:02,20,0.61,10-02-2022 20:29,TRUE,Platinum,Subscribed,Samsung Galaxy S22
CUST4664,Andrew,Hernandez,"941 Hernandez Flats, South Robertbury, GA 25813",838-925-1054x09294,thomaselizabeth@gmail.com,1/30/2023 19:36,mobile,google,Florida,New,2,5.457228561,4151,446.13,12/28/2022 19:36,14,0.4,5/30/2022 15:48,TRUE,Gold,Subscribed,Dell XPS 13 Laptop
CUST5561,Thomas,Walls,"99416 Julie Course Apt. 720, West Joseph, MO 92142",772-010-6180x7705,cherylmyers@gmail.com,9/24/2023 17:22,mobile,facebook,New York,New,10,24.83919064,1157.71,47.3,6/27/2023 17:22,28,0.63,11/19/2022 17:07,FALSE,None,Not Subscribed,Amazon Echo Dot
CUST7345,Scott,Richardson,"PSC 1555, Box 9676, APO AE 73951",(552)118-1292x7112,penaamber@gmail.com,05-05-2023 16:14,mobile,google,Illinois,New,9,18.18243129,975.98,40.73,3/19/2023 16:14,22,0.73,07-02-2022 16:04,FALSE,None,Not Subscribed,Amazon Echo Dot
CUST4692,Stephen,Suarez,"129 Elizabeth Ways Apt. 226, New Rubenside, IN 39667",480-468-8167,garrisonjared@hotmail.com,4/16/2025 17:31,app,email,California,Returning,9,28.4006594,3732.44,461.75,03-02-2025 17:31,19,0.74,2/24/2022 16:30,TRUE,Platinum,Subscribed,Apple iPhone 14
CUST8466,Lauren,West,"391 Vargas Roads Apt. 387, Stevenport, CO 57391",(049)279-3973x964,joshuafoley@yahoo.com,9/29/2024 20:54,mobile,google,Florida,New,4,17.51255905,528.85,320.88,9/28/2024 20:54,17,0.92,09-01-2022 22:00,FALSE,None,Subscribed,Canon EOS R50
CUST8344,Abigail,Howard,"PSC 8073, Box 4793, APO AE 68323",+1-002-147-4053x3289,thowell@ellis.com,07-12-2023 12:33,mobile,facebook,California,New,9,1.724733758,3664.43,408.41,5/26/2023 12:33,13,0.84,4/29/2022 9:41,TRUE,Platinum,Not Subscribed,Fitbit Charge 5
CUST6017,Michele,Mora,"Unit 0056 Box 2789, DPO AE 00778",7998434137,matthewsryan@gmail.com,02-05-2025 15:39,app,direct,California,Returning,6,13.36141034,1092.56,341.45,11/17/2024 15:39,23,0.22,09-08-2022 00:28,FALSE,None,Not Subscribed,Nike Air Max 270
CUST6680,John,Jones,"7981 David Union, Kiddview, NM 93935",797-150-4470,grayrita@gmail.com,03-03-2024 01:09,app,affiliate,New York,New,8,9.461005635,1404.35,23.03,12-08-2023 01:09,17,0.13,7/20/2022 10:36,FALSE,None,Subscribed,Instant Pot Duo
CUST2164,Fernando,Cruz,"133 Adam Burgs, South Toddchester, FL 64539",9666792025,kevinarnold@gmail.com,8/29/2024 8:05,mobile,google,California,New,2,10.91449295,3257.57,32,6/28/2024 8:05,16,0.83,08-07-2022 04:56,TRUE,None,Not Subscribed,Apple iPhone 14
CUST1473,Christine,Clark,"076 Kathleen Ford Apt. 658, Victorstad, PA 72184",+1-292-364-9048x2101,markgreene@medina.com,3/15/2023 15:33,web,facebook,Illinois,New,8,13.60161389,4844.27,292.02,2/15/2023 15:33,19,0.94,4/26/2022 5:25,FALSE,None,Subscribed,GoPro HERO10
CUST7706,Edwin,Moses,"27623 Aaron Bridge Apt. 013, Cassandramouth, AK 13634",(082)688-3641x469,uwhite@yahoo.com,8/29/2024 22:32,mobile,affiliate,Texas,New,9,4.315452937,1385.34,120.71,6/15/2024 22:32,25,0.45,10-10-2022 16:46,TRUE,Gold,Subscribed,GoPro HERO10
CUST5380,Julie,Rogers,"647 Andrew Throughway, Ryanhaven, TX 55356",593.435.8925x2148,akelly@davis.net,3/25/2025 20:22,app,affiliate,New York,New,6,18.62651289,554.43,86.71,2/21/2025 20:22,9,0.54,3/23/2022 10:52,TRUE,Gold,Not Subscribed,Dell XPS 13 Laptop
CUST4968,Jennifer,Bryant,"927 Green Burg, Lisaville, NE 71880",000.227.8896,stephanie10@gmail.com,9/13/2024 6:34,mobile,affiliate,Florida,Returning,0,22.87642611,3925.42,210.66,07-07-2024 06:34,2,0.16,05-03-2022 00:52,TRUE,Silver,Not Subscribed,Logitech MX Master 3 Mouse
CUST4389,Gregory,Lewis,"88983 Obrien Prairie Apt. 209, Vickiestad, MD 54581",(066)750-3657x043,ubeck@cox.com,01-02-2025 12:15,web,facebook,California,New,1,5.344599601,3317.63,348.1,11/28/2024 12:15,2,0.72,6/28/2022 16:24,TRUE,None,Subscribed,Fitbit Charge 5
CUST8343,Richard,Pearson,"PSC 7278, Box 6413, APO AE 39054",(256)409-5758x68084,debra20@yahoo.com,8/17/2024 9:35,app,direct,New York,Returning,4,4.618322861,2607.4,203.11,06-02-2024 09:35,18,0.78,2/27/2022 22:46,FALSE,None,Subscribed,Samsung Galaxy S22
CUST1718,Jenny,Newton,"472 Lee Branch Suite 781, Port Cassandrafurt, WV 73733",(978)614-0060x0563,michaelmoran@gmail.com,10/31/2024 20:49,web,email,Texas,Returning,4,14.79813554,881.53,194.84,9/29/2024 20:49,10,0.4,11/27/2022 12:10,FALSE,None,Subscribed,Canon EOS R50
CUST2609,Timothy,Jones,"6201 Morris Ferry, Lake Brian, FL 75303",446.863.3398x198,kenneth50@yahoo.com,10-01-2024 04:03,web,direct,Texas,Returning,10,22.73612943,941.85,297.69,9/23/2024 4:03,11,0.97,6/23/2022 1:52,TRUE,Platinum,Subscribed,Fitbit Charge 5
CUST7430,Frank,Baker,"75892 Michael Mountains Apt. 552, Lisaville, WA 33255",+1-909-209-0427x0093,zjackson@williams.com,6/23/2023 15:05,web,email,California,Returning,8,4.082409949,4182.15,459.09,4/30/2023 15:05,11,0.43,11/28/2022 22:01,FALSE,None,Subscribed,Dell XPS 13 Laptop
CUST3326,Chad,Woods,"948 Pamela Rapids Apt. 410, Port Mariomouth, WA 55550",(784)862-8262,jacob70@gmail.com,2/20/2024 1:42,mobile,email,Texas,Returning,1,7.822400154,3703.1,260.51,12-06-2023 01:42,16,0.24,01-04-2022 13:52,TRUE,Gold,Subscribed,Nike Air Max 270
CUST9322,Kenneth,Rodgers,"28389 Coffey Point, New Michael, OH 61704",001-275-545-4146x197,gwebb@smith-mclean.com,1/16/2024 7:47,mobile,facebook,Texas,Returning,2,1.13042437,2673.33,384.87,01-03-2024 07:47,20,0.65,06-11-2022 00:06,FALSE,None,Subscribed,Dell XPS 13 Laptop
CUST9332,David,Rich,"9827 Michael Lights, Knighthaven, TX 16265",+1-551-495-6676x717,christopher00@hotmail.com,7/14/2024 3:21,mobile,facebook,Florida,New,0,26.44402321,4793.56,443.66,4/18/2024 3:21,20,0.98,08-06-2022 10:23,FALSE,None,Not Subscribed,Amazon Echo Dot
CUST1814,Brian,Gutierrez,"9245 Taylor Parkway, Garrettview, PA 43020",(104)691-5028x14998,george90@norris.biz,6/26/2024 15:40,mobile,facebook,Illinois,Returning,2,9.124199773,4154.64,169.41,05-07-2024 15:40,20,0.79,2/24/2022 4:05,FALSE,None,Subscribed,Logitech MX Master 3 Mouse
CUST4841,Terri,Williams,"39987 Garcia Rapids Apt. 451, Port Kaylastad, AR 48933",001-166-527-1790,wandabailey@yahoo.com,06-12-2024 16:16,mobile,direct,Florida,New,7,9.518366039,4728.04,31.65,5/14/2024 16:16,12,0.42,9/30/2022 7:44,TRUE,Silver,Subscribed,Logitech MX Master 3 Mouse
CUST1020,Melissa,Wiggins,"23161 Sandra Track Apt. 478, West Donnaport, KS 62359",266.960.4031x415,walkerlinda@hotmail.com,04-06-2024 01:01,web,facebook,New York,New,5,11.23451746,497.94,244.94,2/22/2024 1:01,22,0.82,1/14/2022 21:38,TRUE,Gold,Subscribed,Fitbit Charge 5
CUST3502,Jennifer,Holmes,"62158 Benjamin Loaf, Ericmouth, OR 79641",(399)363-6666x2799,turnerbruce@morales.com,05-07-2023 13:08,app,email,California,Returning,8,26.08974818,4043.13,244.58,4/24/2023 13:08,9,0.69,8/13/2022 0:09,TRUE,Silver,Subscribed,Instant Pot Duo
CUST9987,Terry,Rojas,"653 Nicole Village, Flowersborough, LA 01444",001-318-067-0904x69662,carriemcdowell@parker-simmons.info,9/28/2023 6:24,app,facebook,New York,New,2,27.5459678,2606.6,134.93,07-01-2023 06:24,10,0.98,06-04-2022 20:28,TRUE,Platinum,Not Subscribed,Nike Air Max 270
CUST1235,Tonya,Watts,"Unit 9327 Box 4551, DPO AP 55622",001-648-633-1111,janet55@yahoo.com,1/20/2024 21:49,mobile,affiliate,California,Returning,7,29.98806574,1210.36,154.64,12/28/2023 21:49,17,0.45,03-07-2022 00:43,TRUE,Silver,Not Subscribed,Fitbit Charge 5
CUST8174,Cynthia,Mason,"9610 Clarke Isle Apt. 426, North Ryan, CA 90144",563-664-4103x1542,cameronmay@schroeder-woods.com,11-07-2024 17:17,app,direct,Illinois,New,2,3.968751385,135.23,336.82,10-01-2024 17:17,22,0.26,3/18/2022 1:11,FALSE,None,Subscribed,Nike Air Max 270
CUST5285,Emily,Hays,"685 Jones Creek Suite 951, West David, AL 53217",9414101376,singletonsharon@terry.com,01-08-2024 06:10,app,affiliate,New York,New,9,13.54649183,2366.32,129.12,01-01-2024 06:10,25,0.23,06-03-2022 19:40,FALSE,None,Not Subscribed,JBL Flip 6 Speaker
CUST1617,Leonard,Lucero,"049 Swanson Lodge, South Julie, GA 33292",(633)535-7505,debbieherrera@evans.org,11-02-2023 21:17,web,facebook,California,New,8,21.39380015,1124.5,467.25,9/22/2023 21:17,14,0.25,08-12-2022 16:42,FALSE,None,Not Subscribed,Logitech MX Master 3 Mouse
CUST8983,Kristopher,Adams,"02710 John Lodge, Port Louis, GA 93313",001-162-557-2300,williamsonrobert@yahoo.com,12/21/2023 2:14,mobile,email,New York,Returning,0,14.40356951,2080.77,287.73,11-11-2023 02:14,4,0.97,11/26/2022 5:54,TRUE,Platinum,Not Subscribed,Nintendo Switch
CUST7218,Katelyn,Brooks,"850 Laura Mountains, Nicoleview, CO 91732",(233)315-1174,rlewis@hotmail.com,1/21/2023 15:45,web,google,New York,New,4,29.22400707,2908.05,498.9,12/15/2022 15:45,24,0.44,07-06-2022 16:54,FALSE,None,Subscribed,Apple iPhone 14
CUST5425,Amber,Brooks,"069 Jonathan Loaf, Jamesbury, MD 44773",(437)955-8336,boydlisa@ellis.com,4/29/2025 15:10,web,email,Florida,New,8,13.07284265,445.26,39.96,3/23/2025 15:10,24,0.99,8/13/2022 4:32,TRUE,Silver,Subscribed,Logitech MX Master 3 Mouse
CUST7108,Chad,Avila,"31705 Melinda Pass, Gregorymouth, OK 06251",599-253-9164x563,maxwellamanda@guzman.com,02-04-2025 07:22,mobile,google,Texas,New,3,4.164980503,130.23,363.3,12/31/2024 7:22,11,0.29,12-04-2022 07:32,TRUE,None,Subscribed,Canon EOS R50
CUST5295,Brian,Smith,"32425 Smith Rapid Suite 625, Port Karlmouth, NM 72276",001-046-613-5437,ygomez@ford.com,03-11-2023 12:15,app,affiliate,Texas,New,7,13.02229002,1578.12,41.47,01-11-2023 12:15,25,0.67,04-02-2022 08:59,TRUE,Gold,Subscribed,Instant Pot Duo
CUST8290,Kyle,Brown,"12940 Randy View, North Michelle, SC 24279",001-851-710-9994x9452,brownjennifer@gmail.com,4/23/2025 23:43,app,facebook,Florida,New,6,2.810205157,4322.44,459.97,2/23/2025 23:43,23,0.27,5/17/2022 15:44,FALSE,None,Subscribed,Nike Air Max 270
